example_id                                                                  | status  | run_time        |
./spec/services/mapping/non_erate_line_item_spec.rb[1:5:1]                  | passed  | 0.05535 seconds |
./spec/services/query/entities_spec.rb[1:1:1:1:1]                           | passed  | 0.05264 seconds |
./spec/services/query/entities_spec.rb[1:1:2:1:1]                           | passed  | 0.05916 seconds |
./spec/services/query/entities_spec.rb[1:2:1:1]                             | passed  | 0.00942 seconds |
./spec/services/query/entities_spec.rb[1:2:2:1:1]                           | passed  | 0.04757 seconds |
./spec/services/query/entities_spec.rb[1:2:2:2:1]                           | passed  | 0.05785 seconds |
./spec/services/query/entities_spec.rb[1:2:2:3:1]                           | passed  | 0.05088 seconds |
./spec/services/query/entities_spec.rb[1:2:3:1:1]                           | passed  | 0.08588 seconds |
./spec/services/query/entities_spec.rb[1:2:3:2:1]                           | passed  | 0.09123 seconds |
./spec/services/query/entities_spec.rb[1:2:4:1:1]                           | passed  | 0.03736 seconds |
./spec/services/query/entities_spec.rb[1:2:4:2:1]                           | passed  | 0.04229 seconds |
./spec/services/query/entities_spec.rb[1:2:5:1:1]                           | passed  | 0.0703 seconds  |
./spec/services/query/entities_spec.rb[1:2:5:2:1]                           | passed  | 0.07234 seconds |
./spec/services/query/entities_spec.rb[1:2:6:1]                             | passed  | 0.00129 seconds |
./spec/services/query/entities_spec.rb[1:3:1:1:1]                           | passed  | 0.02525 seconds |
./spec/services/query/entities_spec.rb[1:3:1:2:1]                           | passed  | 0.02463 seconds |
./spec/services/query/entities_spec.rb[1:3:2:1:1]                           | passed  | 0.02349 seconds |
./spec/services/query/entities_spec.rb[1:3:2:2:1]                           | passed  | 0.02519 seconds |
./spec/services/query/entities_spec.rb[1:4:1:1]                             | passed  | 0.05407 seconds |
./spec/services/query/entities_spec.rb[1:4:2:1:1:1:1]                       | passed  | 0.06064 seconds |
./spec/services/query/entities_spec.rb[1:4:2:1:1:2]                         | passed  | 0.05424 seconds |
./spec/services/query/entities_spec.rb[1:4:2:1:2:1:1]                       | passed  | 0.06141 seconds |
./spec/services/query/entities_spec.rb[1:4:2:1:2:2]                         | passed  | 0.05672 seconds |
./spec/services/query/entity_filter_spec.rb[1:1:1:1:1]                      | passed  | 0.05083 seconds |
./spec/services/query/entity_filter_spec.rb[1:1:1:2]                        | passed  | 0.05189 seconds |
./spec/services/query/entity_filter_spec.rb[1:1:1:3]                        | passed  | 0.05318 seconds |
./spec/services/query/entity_filter_spec.rb[1:1:2:1:1]                      | passed  | 0.05233 seconds |
./spec/services/query/entity_filter_spec.rb[1:1:2:2]                        | passed  | 0.05665 seconds |
./spec/services/query/entity_spec.rb[1:1:1]                                 | passed  | 0.03494 seconds |
./spec/services/query/entity_spec.rb[1:1:2]                                 | passed  | 0.03724 seconds |
./spec/services/query/entity_spec.rb[1:1:3:1]                               | passed  | 0.06997 seconds |
./spec/services/query/entity_spec.rb[1:1:3:2]                               | passed  | 0.06706 seconds |
./spec/services/query/entity_spec.rb[1:2:1]                                 | passed  | 0.03669 seconds |
./spec/services/query/entity_spec.rb[1:2:2:1]                               | passed  | 0.03645 seconds |
./spec/services/query/entity_spec.rb[1:3:1:1]                               | passed  | 0.03492 seconds |
./spec/services/query/entity_spec.rb[1:3:1:2]                               | passed  | 0.03303 seconds |
./spec/services/query/entity_spec.rb[1:3:2:1]                               | passed  | 0.07093 seconds |
./spec/services/query/entity_spec.rb[1:3:2:2]                               | passed  | 0.06484 seconds |
./spec/services/query/entity_spec.rb[1:3:3:1]                               | passed  | 0.06502 seconds |
./spec/services/query/entity_spec.rb[1:3:3:2]                               | passed  | 0.06791 seconds |
./spec/services/query/entity_spec.rb[1:3:4:1]                               | passed  | 0.02803 seconds |
./spec/services/query/entity_spec.rb[1:3:4:2]                               | passed  | 0.03137 seconds |
./spec/services/query/entity_spec.rb[1:3:5:1]                               | passed  | 0.03782 seconds |
./spec/services/query/entity_spec.rb[1:3:5:2]                               | passed  | 0.04163 seconds |
./spec/services/query/versions_with_diff_spec.rb[1:1]                       | passed  | 0.05744 seconds |
./spec/services/query/versions_with_diff_spec.rb[1:2]                       | passed  | 0.04523 seconds |
./spec/services/query/versions_with_diff_spec.rb[1:3]                       | passed  | 0.04317 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:1:1]                 | passed  | 0.00326 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:2:1]                 | passed  | 0.00108 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:3:1]                 | passed  | 0.00136 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:4:1:1]               | passed  | 0.02419 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:4:1:2]               | passed  | 0.02077 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:4:1:3]               | passed  | 0.02202 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:4:2:1]               | passed  | 0.02545 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:5:1:1]               | passed  | 0.02606 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:5:1:2]               | passed  | 0.02998 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:5:1:3]               | passed  | 0.02492 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:5:2:1]               | passed  | 0.02498 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:6:1:1]               | passed  | 0.08663 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:6:1:2]               | passed  | 0.07802 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:6:1:3]               | passed  | 0.07021 seconds |
./spec/services/tagging/allocations_mismatch_spec.rb[1:6:2:1]               | passed  | 0.08286 seconds |
./spec/services/tagging/charter_service_spec.rb[1:1]                        | passed  | 0.09972 seconds |
./spec/services/tagging/charter_service_spec.rb[1:2]                        | passed  | 0.10116 seconds |
./spec/services/tagging/charter_service_spec.rb[1:3]                        | passed  | 0.10511 seconds |
./spec/services/tagging/district_tagger_spec.rb[1:1:1:1:1]                  | passed  | 0.05313 seconds |
./spec/services/tagging/district_tagger_spec.rb[1:1:1:2]                    | passed  | 0.03938 seconds |
./spec/services/tagging/district_tagger_spec.rb[1:1:1:3:1]                  | passed  | 0.03183 seconds |
./spec/services/tagging/district_tagger_spec.rb[1:1:1:3:2]                  | passed  | 0.03381 seconds |
./spec/services/tagging/district_tagger_spec.rb[1:1:1:3:3]                  | passed  | 0.03584 seconds |
./spec/services/tagging/exclude_for_cost_only_free_spec.rb[1:1:1]           | passed  | 0.02228 seconds |
./spec/services/tagging/exclude_for_cost_only_free_spec.rb[1:1:2]           | passed  | 0.02318 seconds |
./spec/services/tagging/exclude_for_cost_only_free_spec.rb[1:1:3]           | passed  | 0.02113 seconds |
./spec/services/tagging/exclude_for_cost_only_free_spec.rb[1:2:1]           | passed  | 0.00118 seconds |
./spec/services/tagging/exclude_for_cost_only_free_spec.rb[1:2:2]           | passed  | 0.00102 seconds |
./spec/services/tagging/exclude_for_cost_only_restricted_spec.rb[1:1]       | passed  | 0.09853 seconds |
./spec/services/tagging/exclude_for_cost_only_restricted_spec.rb[1:2]       | passed  | 0.0198 seconds  |
./spec/services/tagging/exclude_for_cost_only_restricted_spec.rb[1:3]       | passed  | 0.01974 seconds |
./spec/services/tagging/extreme_one_time_cost_spec.rb[1:1:1]                | passed  | 0.00101 seconds |
./spec/services/tagging/extreme_one_time_cost_spec.rb[1:2:1]                | passed  | 0.00109 seconds |
./spec/services/tagging/extreme_one_time_cost_spec.rb[1:3:1]                | passed  | 0.00102 seconds |
./spec/services/tagging/extreme_one_time_cost_spec.rb[1:4:1]                | passed  | 0.00103 seconds |
./spec/services/tagging/extreme_one_time_cost_spec.rb[1:5:1]                | passed  | 0.00154 seconds |
./spec/services/tagging/fiber_low_bandwidth_spec.rb[1:1:1]                  | passed  | 0.00107 seconds |
./spec/services/tagging/fiber_low_bandwidth_spec.rb[1:2:1]                  | passed  | 0.00112 seconds |
./spec/services/tagging/fiber_low_bandwidth_spec.rb[1:2:2]                  | passed  | 0.00097 seconds |
./spec/services/tagging/fiber_low_bandwidth_spec.rb[1:2:3]                  | passed  | 0.00093 seconds |
./spec/services/tagging/funded_spec.rb[1:1]                                 | pending | 0.00001 seconds |
./spec/services/tagging/funded_spec.rb[1:2]                                 | pending | 0.00002 seconds |
./spec/services/tagging/line_item_tagger_spec.rb[1:1:1:1:1]                 | passed  | 0.04528 seconds |
./spec/services/tagging/line_item_tagger_spec.rb[1:1:1:2]                   | passed  | 0.06814 seconds |
./spec/services/tagging/line_item_tagger_spec.rb[1:1:1:3:1]                 | passed  | 0.02497 seconds |
./spec/services/tagging/line_item_tagger_spec.rb[1:1:1:3:2]                 | passed  | 0.02956 seconds |
./spec/services/tagging/line_item_tagger_spec.rb[1:1:1:3:3]                 | passed  | 0.02736 seconds |
./spec/services/tagging/line_items_outreach_confirmed_spec.rb[1:1:1]        | passed  | 0.00788 seconds |
./spec/services/tagging/line_items_outreach_confirmed_spec.rb[1:2:1]        | passed  | 0.00599 seconds |
./spec/services/tagging/line_items_outreach_confirmed_spec.rb[1:2:2]        | passed  | 0.00835 seconds |
./spec/services/tagging/line_items_outreach_confirmed_spec.rb[1:2:3]        | passed  | 0.01391 seconds |
./spec/services/tagging/line_items_outreach_confirmed_spec.rb[1:2:4]        | passed  | 0.00811 seconds |
./spec/services/tagging/month_to_month_spec.rb[1:1]                         | passed  | 0.00146 seconds |
./spec/services/tagging/month_to_month_spec.rb[1:2]                         | passed  | 0.00101 seconds |
./spec/services/tagging/multiple_bens_spec.rb[1:1]                          | passed  | 0.00093 seconds |
./spec/services/tagging/multiple_bens_spec.rb[1:2]                          | passed  | 0.00112 seconds |
./spec/services/tagging/multiple_bens_spec.rb[1:3]                          | passed  | 0.00111 seconds |
./spec/services/tagging/new_line_item_consortium_spec.rb[1:1]               | passed  | 0.00108 seconds |
./spec/services/tagging/new_line_item_consortium_spec.rb[1:2]               | passed  | 0.00345 seconds |
./spec/services/tagging/new_line_item_consortium_spec.rb[1:3]               | passed  | 0.00101 seconds |
./spec/services/tagging/new_line_item_spec.rb[1:1]                          | passed  | 0.0012 seconds  |
./spec/services/tagging/new_line_item_spec.rb[1:2]                          | passed  | 0.00106 seconds |
./spec/services/tagging/new_line_item_spec.rb[1:3]                          | passed  | 0.0009 seconds  |
./spec/services/tagging/non_erate_2015_spec.rb[1:1:1]                       | passed  | 0.08105 seconds |
./spec/services/tagging/non_erate_2015_spec.rb[1:2:1]                       | passed  | 0.0657 seconds  |
./spec/services/tagging/non_erate_2015_spec.rb[1:3:1]                       | failed  | 0.11444 seconds |
./spec/services/tagging/non_erate_2015_spec.rb[1:4:1]                       | failed  | 0.1383 seconds  |
./spec/services/tagging/non_erate_2015_spec.rb[1:5:1]                       | passed  | 0.05509 seconds |
./spec/services/tagging/non_erate_2015_spec.rb[1:6:1]                       | passed  | 0.04952 seconds |
./spec/services/tagging/not_funded_spec.rb[1:1]                             | pending | 0.00001 seconds |
./spec/services/tagging/not_funded_spec.rb[1:2]                             | pending | 0.00001 seconds |
./spec/services/tagging/school_tagger_spec.rb[1:1:1:1:1]                    | passed  | 0.08089 seconds |
./spec/services/tagging/school_tagger_spec.rb[1:1:1:2]                      | passed  | 0.24467 seconds |
./spec/services/tagging/school_tagger_spec.rb[1:1:1:3:1]                    | passed  | 0.0487 seconds  |
./spec/services/tagging/school_tagger_spec.rb[1:1:1:3:2]                    | passed  | 0.05785 seconds |
./spec/services/tagging/school_tagger_spec.rb[1:1:1:3:3]                    | passed  | 0.05599 seconds |
./spec/services/tagging/schools_mapped_spec.rb[1:1:1]                       | passed  | 0.00087 seconds |
./spec/services/tagging/schools_mapped_spec.rb[1:2:1]                       | passed  | 0.00081 seconds |
./spec/services/tagging/schools_mapped_spec.rb[1:2:2]                       | passed  | 0.00114 seconds |
./spec/services/tagging/schools_mapped_spec.rb[1:2:3]                       | passed  | 0.00096 seconds |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:1]                   | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:2]                   | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:3]                   | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:4:1]                 | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:5:1]                 | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:5:2]                 | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:6:1]                 | unknown |                 |
./spec/services/tagging/tag_status_manager_spec.rb[1:1:7:1]                 | unknown |                 |
./spec/services/validator/line_item_spec.rb[1:1:1:1]                        | passed  | 0.00374 seconds |
./spec/services/validator/line_item_spec.rb[1:1:1:2]                        | passed  | 0.00482 seconds |
./spec/services/validator/line_item_spec.rb[1:1:2:1]                        | passed  | 0.00222 seconds |
./spec/services/validator/line_item_spec.rb[1:1:3:1]                        | passed  | 0.00209 seconds |
./spec/views/shared/_line_items_table_spec.rb[1:1]                          | passed  | 0.09295 seconds |
